MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
Roma,(2018),Drama  ,7.7  ,A year in the life of a middle-class family's maid in Mexico City in the early 1970s.,"
    Director:
Alfonso Cuarón
| 
    Stars:
Yalitza Aparicio, 
Marina de Tavira, 
Diego Cortina Autrey, 
Carlos Peralta
","146,484",135.0,
Jeff Dunham: Unhinged in Hollywood,(2015 TV Special),Comedy  ,Invalid  ,Jeff Dunham stars in this special from the world-famous Dolby Theatre in Hollywood. The telecast features never before seen stand-up and behind-the-scenes sketches featuring Dunham and his eccentric beloved characters.,"
    Directors:
Michael Simon, 
Matthew McNeil
| 
    Stars:
Jeff Dunham, 
Chuck Liddell, 
Brad Paisley, 
Chris Parnell
",660,71.0,
Sexy Central,,Drama  ,Invalid  ,"Known as the ""Mayday of Central"", five close friends and young working women juggle work, love, sex and booze.","
    Director:
Kam-Keung Chan
| 
    Stars:
Jeana Ho, 
Joyce Cheng, 
Ava Liu
",,,
 Home for Christmas,(2019–2020),"Comedy, Drama, Romance  ",75.0  ,Johanne is having a new date but things went in an unexpected direction.,"
    Directors:
Anna Gutto, 
Per-Olav Sørensen
| 
    Stars:
Ida Elise Broch, 
Allegra Clark, 
Ask Sørensen Grønlie, 
Samantha Gurah
",194,26.0,
 Mighty Little Bheem,(2019– ),"Animation, Short, Adventure",Invalid,Add a Plot,"
    Directors:
Rajiv Chilaka, 
Krishna Mohan Chintapatla
",,,
Cheese in the Trap,(2016),"Comedy, Romance  ",7.4  ,This drama series shows the delicate relationship between a female university student Hong Seol (Kim Go-Eun) and her senior Yoo Jung (Park Hae-Jin). Hong-Seol works a part-time job since ...                See full summary »,"
            
    Stars:
Park Hae-Jin, 
Kim Go-eun, 
Seo Kang-Joon, 
Nam Joo-Hyuk
","3,348",60.0,
Plan Coeur,(2018– ),Comedy  ,7.2  ,"Elsa, a Parisian, cannot forget her ex. Her best friend secretly hires an escort boy to help her move on, but the plan works a little too well.","
            
    Stars:
Joséphine Draï, 
Zita Hanrot, 
Sabrina Ouazani, 
Marc Ruchmann
","4,246",27.0,
 Sonic Prime,(2022– ),"Animation, Action, Adventure  ",1.0  ,Add a Plot,"
",,,
 WWE's the Bump,(2019– ),"Talk Show, Sport  ",1.0  ,"This week, Bret Hart has joined the crew of WWE's The Bump to dive deep on his incredible SummerSlam legacy, including his matches against The Undertaker, Owen Hart, The British Bulldog and ...                See full summary »","
            
    Stars:
Kayla Becker, 
Matt Camp, 
Evan Mack, 
Ryan Pappolla
",,89.0,
Las muñecas de la mafia,(2009– ),Drama,10.0,Follows the lives of five young women in Colombia and each of their ties with drug traffickers and trafficking.,"
            
    Stars:
Jason Chad Roth, 
Will Rodriguez, 
Amparo Grisales, 
Joseph Snell
",246,,
" Breakfast, Lunch & Dinner",(2019– ),Documentary  ,64.0  ,Add a Plot  ,"
    Director:
Dara Horenblas
| 
    Stars:
David Chang, 
Lena Waithe
",59,,
TUNA Girl,(2019),"Comedy, Drama  ",5.8  ,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation.  ,"
    Director:
Mana Yasuda
| 
    Stars:
Tom Fujita, 
Hidetoshi Hoshida, 
Fuka Koshiba
",121,89.0,
Fangio: El hombre que domaba las máquinas,(2020),"Documentary, Biography, Sport  ",68.0  ,The life of five-time Formula One world champion Juan Manuel Fangio. The first official documentary.  ,"
    Director:
Francisco Macri
| 
    Stars:
Fernando Alonso, 
Jackie Stewart, 
Mika Häkkinen, 
Alain Prost
","1,529",92.0,
La casa de las flores,(2018–2020),"Comedy, Drama  ",7.6  ,A wealthy matriarch tries to maintain her family's facade of perfection after her husband's mistress exposes their dirty secrets.  ,"
            
    Stars:
Cecilia Suárez, 
Claudette Maillé, 
Dario Yazbek Bernal, 
Juan Pablo Medina
","7,172",60.0,
The Most Interesting Person in the Room by Kenny Sebastian,(2020 TV Special),Comedy,61.0,"Fusing his musical and stand-up chops, Kenny Sebastian gets analytical about frumpy footwear, flightless birds and his fear of not being funny enough.","
    Directors:
Angshuman Ghosh, 
Neville Shah
| 
    Star:
Kenneth Sebastian
",506,67.0,
The Day I Met El Chapo: The Kate Del Castillo Story,(2017),"Documentary, Biography  ",6.9  ,"""","
            
    Stars:
Kate del Castillo, 
Jessica Maldonado, 
Marianne Sauvage, 
Eric del Castillo
",998,60.0,
 The Drew Barrymore Show,(2020– ),Talk-Show  ,0.0  ,Famed Mexican actress Kate del Castillo introduces a Hollywood star to a fugitive drug lord. What could go wrong? For her: a lot.,"
    Director:
Adam Heydt
| 
    Stars:
Drew Barrymore, 
Ross Mathews, 
Luvvie Ajayi, 
Ike Barinholtz
",,44.0,
Out of the Furnace,(2013),"Action, Crime, Drama  ",68.0  ,"""","
    Director:
Scott Cooper
| 
    Stars:
Christian Bale, 
Casey Affleck, 
Zoe Saldana, 
Woody Harrelson
","110,076",116.0,$11.33M
Eungyo,(2012),"Drama, Romance  ",67.0  ,"Moxie (2021) star Ike Barinholtz will stop by to chat. Then, #ShareTheMic with Luvvie Ajayi Jones will join Drew to discuss her new book, Professional Troublemaker before it was ...                See full summary »","
    Director:
Ji-woo Jung
| 
    Stars:
Park Hae-il, 
Mu-Yeol Kim, 
Kim Go-eun, 
Man-sik Jeong
","1,877",129.0,
Sakho & Mangane,(2019– ),"Action, Mystery",64.0,"""","
            
    Stars:
Issaka Sawadogo, 
Yann Gael, 
Christiane Dumont, 
Christophe Guybet
",115,52.0,
My Friend Rockefeller,(2015),"Documentary, Biography, Crime  ",6.5  ,"""","
    Director:
Steffi Kammerer
| 
    Stars:
Christian Karl Gerhartsreiter, 
Dan Banks, 
Sandra Boss, 
Meredith Brucker
",677,86.0,
Saheb Bibi Golaam,(2016),"Action, Crime, Drama  ",6.5  ,"Portrait of Christian Gerhartsreiter, who posed as a Rockefeller heir for decades, but who was, in fact, a con artist and a murderer.""","
    Director:
Pratim D. Gupta
| 
    Stars:
Damini Basu, 
Ritwick Chakraborty, 
Vikram Chatterjee, 
Avishek De Biswas
",638,121.0,
 She-Ra and the Princesses of Power,(2018–2020),"Animation, Action, Adventure  ",8.4  ,"""","
    Director:
Jen Bennett
| 
    Stars:
Aimee Carrero, 
Karen Fukuhara, 
AJ Michalka, 
Marcus Scribner
","1,007",24.0,
Problem Child: Leslie Jones,(2010 Video),Comedy  ,5.7  ,"Three very different people from three very different worlds collide one winter afternoon in an anarchic Kolkata.""","
    Director:
Gary Binkow
| 
    Star:
Leslie Jones
",219,60.0,
WISH YOU: Your Melody from My Heart,(2020– ),Romance,6.5,"""","
            
    Stars:
Sang Lee, 
Kang Ye Na, 
Subin Park, 
Baek Seo-Bin
",459,10.0,
La reconquista,(2016),Drama  ,6.6  ,"Manuela and Olmo meet again in a future as they had promised fifteen years earlier as teenagers, when they lived their first love.","
    Director:
Jonás Trueba
| 
    Stars:
Francesco Carril, 
Itsaso Arana, 
Candela Recio, 
Pablo Hoyos
",827,108.0,
Rajma Chawal,(2018),"Comedy, Drama, Family  ",5.8  ,An internet-rookie father attempts to use social media to enhance his faltering relationship with his millennial son.,"
    Director:
Leena Yadav
| 
    Stars:
Rishi Kapoor, 
Amyra Dastur, 
Mukesh Chhabra, 
Aparshakti Khurana
","1,725",117.0,
John Was Trying to Contact Aliens,(2020),"Documentary, Short, Biography  ",6.4  ,John Shepherd spent 30 years trying to contact extraterrestrials by broadcasting music millions of miles into space. After giving up the search he makes a different connection here on Earth.,"
    Director:
Matthew Killip
| 
    Stars:
John Shepherd, 
John Litrenta
","1,357",16.0,
 La Reina de Indias y el Conquistador,(2020– ),"Drama, History  ",1.0  ,"Beatriz offers Andrés intel, in exchange for her passage on a ship. Nicuesa's men abduct Enriquillo and hold him for a ransom: Catalina.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Manuel Navarro, 
Álvaro Benet
",,,
Mortel,(2019–2021),"Crime, Drama, Fantasy",6.6,A group of French teenagers are bound together by a supernatural force.,"
            
    Stars:
Georgina Elizabeth Okon, 
Ryan Cargill, 
Carl Malapa, 
Némo Schiffman
","1,175",40.0,
Buds,(2016),Comedy  ,0.0  ,"A group of friends, on their last Christmas break home together before college, attempts to prank their small town, while the local police chief, suffering from chronic back pain, struggles... See full summary »","
    Director:
Matthew Parcher
| 
    Stars:
Steven Lu, 
Daniel Simpson, 
Alex Lisenbee, 
Milan Anich II
",,,
Crazy Delicious,(2020– ),"Documentary, Game-Show  ",6.7  ,"Carla Hall, Niklas Ekstedt and Heston Blumenthal will judge as three cooks will battle it out to create the best feast. The set will be entirely edible and will contain edible blossom, chocolate soil, and a drinkable babbling brook.","
            
    Stars:
Jayde Adams, 
Heston Blumenthal, 
Niklas Ekstedt, 
Carla Hall
",780,,
The Firm,(1993),"Drama, Mystery, Thriller  ",6.8  ,A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.,"
    Director:
Sydney Pollack
| 
    Stars:
Tom Cruise, 
Jeanne Tripplehorn, 
Gene Hackman, 
Hal Holbrook
","124,972",154.0,$158.35M
Hans Liberg: Tatatata,(2005 TV Special),"Comedy, Music  ",6.6  ,Add a Plot,"
    Director:
Ruud Dirkse
| 
    Stars:
Hans Liberg, 
Martijn Klaver, 
André Versluijs
",8,105.0,
 Onisciente,(2020– ),"Drama, Sci-Fi, Thriller",7.5,Daniel attends the funeral and Nina exploits a vulnerability in the system to try and break into Omniscient. Suspicions of Nina influence Vinicius' considerations about his next play.,"
    Director:
Isabel Valiante
| 
    Stars:
Carla Salle, 
Sandra Corveloni, 
Jonathan Haagensen, 
Guilherme Prates
",77,,
Jimmy: Ahomitaina honma no hanashi,(2018– ),Comedy  ,68.0  ,"In the 1980s, a simple-minded fool named Hideaki meets comedy legend Sanma, changes his name to Jimmy and becomes a comedic superstar.","
            
    Stars:
Akiyoshi Nakao, 
Tetsuji Tamayama, 
Hiroyuki Onoue, 
Seiji Rokkaku
",64,,
The Ice Road,(2021),"Action, Adventure, Drama  ",5.6  ,"After a remote diamond mine collapses in far northern Canada, a ‘big-rig’ ice road driver must lead an impossible rescue mission over a frozen ocean to save the trapped miners.","
    Director:
Jonathan Hensleigh
| 
    Stars:
Liam Neeson, 
Marcus Thomas, 
Laurence Fishburne, 
Amber Midthunder
","20,561",109.0,
Leslie Jones: Time Machine,(2020 TV Special),Comedy  ,5.2  ,"Leslie Jones discusses being 52 and what she would tell her 20-year-old self in her first Netflix stand-up special.","
    Directors:
David Benioff, 
D.B. Weiss
| 
    Star:
Leslie Jones
",801,66.0,
Lethal Seduction,(2015),Thriller  ,5.1  ,"High-school senior Mark has never minded his overprotective widowed mother Tanya and is a good son to her as he prepares to go off to Princeton in the fall. One day, he goes to a hardware ...  See full summary »","
    Director:
Nancy Leopardi
| 
    Stars:
Caleb Ruminer, 
Amanda Detmer, 
Dina Meyer, 
Brian Thomas Smith
",824,80.0,
 Age of Samurai: Battle for Japan,(2021– ),"Documentary, Action, Adventure",7.5,"With the country unified, Hideyoshi plans to expand his reign to China. Logistical challenges and fierce operation in Korea prove to be costly.","
    Director:
Stephen Scott
| 
    Stars:
Hiro Kanagawa, 
Masami Kosaka, 
Hayate Masao, 
Hideaki Itô
",142,43.0,
Seinfeld,(1989–1998),Comedy  ,88.0  ,"The continuing misadventures of neurotic New York City stand-up comedian Jerry Seinfeld and his equally neurotic New York City friends.","
            
    Stars:
Jerry Seinfeld, 
Julia Louis-Dreyfus, 
Michael Richards, 
Jason Alexander
","264,801",22.0,
 Mighty Little Bheem,(2019– ),"Animation, Short, Adventure  ",0.0  ,"Add a Plot","
",,,
 Avatar: The Last Airbender,(2005–2008),"Animation, Action, Adventure  ",9.3  ,"A series of short stories covering some of the time spent by Katara, Toph, Iroh, Sokka, Aang, Zuko and Momo as they live in Ba Sing Se.","
    Director:
Ethan Spaulding
| 
    Stars:
Zach Tyler, 
Mae Whitman, 
Jack De Sena, 
Michaela Jill Murphy
","4,347",25.0,
NCIS: Naval Criminal Investigative Service,(2003– ),"Action, Crime, Drama  ",77.0  ,"The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.","
            
    Stars:
Mark Harmon, 
David McCallum, 
Sean Murray, 
Pauley Perrette
","125,619",60.0,
Edoardo Ferrario: Temi Caldi,(2019 TV Special),Comedy,6.8,Add a Plot,"
    Director:
Francesco Imperato
| 
    Star:
Edoardo Ferrario
",114,65.0,
 I [Heart] Arlo,(2021– ),"Animation, Short, Adventure  ",0.0  ,Add a Plot,"
            
    Star:
Michael J. Woodard
",,,
 Undercover,(2019– ),"Crime, Drama, Thriller  ",72.0  ,"Bob returns to El Dorado and impresses its owner Laurent by successfully hitting on the new bartender. While still in prison, Ferry plots revenge.","
    Director:
Joe Fria
| 
    Stars:
Tom Waes, 
Anna Drijver, 
Wim Willaert, 
Sebastien Dewaele
",299,48.0,
Das schaurige Haus,(2020),"Drama, Family, Fantasy  ",5.4  ,"Hendrik is sixteen, a big city kid, and vexed to learn that his mother is moving with him and his little brother Eddi to a village in the south of Austria. To make matters worse, the locals...                See full summary »","
    Director:
Daniel Prochaska
| 
    Stars:
Marii Weichsler, 
Julia Koschitz, 
Leon Orlandianyi, 
Lars Bitterlich
","2,713",100.0,
Ki Hwanghoo,(2013–2014),"Action, Drama, History  ",85.0  ,A Korea-born warrior girl had to be a servant at the Mongol Yuan court but somehow overcame her low status to become an empress in another land.,"
            
    Stars:
Ha Ji-Won, 
Hye-Rin Han, 
Ju Jin-Mo, 
Ji Chang-Wook
","2,072",,
2006 Independent Spirit Awards,(2006 TV Special),none,6.6,Add a Plot,"
    Director:
Chris Donovan
| 
    Stars:
Sarah Silverman, 
Hany Abu-Assad, 
Amy Adams, 
Shohreh Aghdashloo
",83,109.0,
Bill Cosby: 77,(2014 Video),Comedy  ,40.0  ,"This short film documents all that happened at comedian Bill Cosby's 77th birthday.","
    Director:
Robert Townsend
| 
    Star:
Bill Cosby
",10,,
 Tribes of Europa,(2021– ),"Action, Adventure, Drama  ",71.0  ,"Elja, Moses and Amena enlist Bracker's help to fix the Cube. Liv's plan hits a snag. Lord Varvera asks Kiano about his past.","
    Director:
Florian Baxmeyer
| 
    Stars:
Henriette Confurius, 
Emilio Sakraya, 
David Ali Rashed, 
Oliver Masucci
",485,49.0,
Only for One Night,(2016),Thriller  ,45.0  ,"A woman's husband with a perfect life cheats with her sister, with extreme consequences befalling them all.","
    Director:
Chris Stokes
| 
    Stars:
Brian White, 
Karrueche Tran, 
Angelique Pereira, 
Vanessa Deleon
",689,86.0,
 The Cuphead Show!,(2021– ),"Animation, Action, Adventure  ",1.0  ,"Add a Plot","
            
    Stars:
Tru Valentino, 
Frank Todaro
",,,
Sharkdog,(2021– ),"Animation, Short, Adventure",1.0,"10-year-old Max and his best friend Sharkdog - half shark, half dog, all appetite. Blissfully unaware of his own strength, stealth, and general sharkiness, Sharkdog often leaves a trail of chaos in his wake.","
",,7.0,
 Historia de un crimen: Colmenares,(2019),Crime  ,8.2  ,"Salazar shares his doubts that Luis Andrés' death was murder. Ramsés starts to distrust González, who makes a bold claim during Cárdenas's first hearing.","
    Director:
Juan Felipe Cano
| 
    Stars:
Ernesto Benjumea, 
Ernesto Campos, 
Enrique Carriazo, 
Carlos Carvajal
",25,,
Issaq,(2013),"Drama, Romance  ",8.9  ,"A contemporary adaptation of Romeo and Juliet set in the backdrop of Varanasi in the UP heartland, complete with naxalism, sand mining mafia and of course the timeless love story.","
    Director:
Manish Tiwary
| 
    Stars:
Prateik, 
Amyra Dastur, 
Ravi Kishan, 
Prashant Narayanan
",449,148.0,
Animal Kingdom,(2016– ),"Crime, Drama  ",6.7  ,"Centers on a Southern California family, whose excessive lifestyle is fueled by their criminal activities.","
            
    Stars:
Shawn Hatosy, 
Ben Robson, 
Jake Weary, 
Finn Cole
","26,926",60.0,
 Never Have I Ever,(2020– ),Comedy  ,6.3  ,"After unwelcome news sparks a fight with her mother, Devi seeks an escape. Mohan's birthday brings an opportunity for closure - and for new beginnings.","
    Director:
Tristram Shapeero
| 
    Stars:
Maitreyi Ramakrishnan, 
Richa Moorjani, 
Jaren Lewison, 
Darren Barnet
",884,28.0,
Giving Voice,(2020),Documentary,4.5,This film follows the annual August Wilson Monologue competition and the thousands of high schoolers who enter the competition for the opportunity to perform on Broadway.,"
    Directors:
James D. Stern, 
Fernando Villena
| 
    Stars:
Mary Alice, 
Annette Bening, 
Glenn Close, 
Viola Davis
",227,87.0,
The Blacklist,(2013– ),"Crime, Drama, Mystery  ",8.0  ,"A new FBI profiler, Elizabeth Keen, has her entire life uprooted when a mysterious criminal, Raymond Reddington, who has eluded capture for decades, turns himself in and insists on speaking only to her.","
            
    Stars:
James Spader, 
Megan Boone, 
Diego Klattenhoff, 
Ryan Eggold
","213,522",43.0,
